,Time,Time(s),Temp(K)
0,2016-12-01 01:15:27,0,-258.45999145507807
1,2016-12-01 01:15:33,6,-258.45999145507807
2,2016-12-01 01:15:38,11,-258.45999145507807
3,2016-12-01 01:15:40,13,-258.45999145507807
4,2016-12-01 01:15:45,18,-258.45999145507807
5,2016-12-01 01:15:51,24,-258.45999145507807
6,2016-12-01 01:15:56,29,-258.45999145507807
7,2016-12-01 01:16:01,34,-258.45999145507807
8,2016-12-01 01:16:06,39,-258.45999145507807
9,2016-12-01 01:16:11,44,-258.45999145507807
10,2016-12-01 01:16:16,49,-258.45999145507807
11,2016-12-01 01:16:22,55,-258.45999145507807
12,2016-12-01 01:16:27,60,-258.45999145507807
13,2016-12-01 01:16:33,66,-258.45999145507807
14,2016-12-01 01:16:38,71,-258.45999145507807
15,2016-12-01 01:16:44,77,-258.45999145507807
16,2016-12-01 01:16:49,82,-258.45999145507807
17,2016-12-01 01:16:54,87,-258.45999145507807
18,2016-12-01 01:16:59,92,-258.45999145507807
19,2016-12-01 01:17:04,97,-258.45999145507807
20,2016-12-01 01:17:10,103,-258.45999145507807
21,2016-12-01 01:17:15,108,-258.45999145507807
22,2016-12-01 01:17:21,114,-258.45999145507807
23,2016-12-01 01:17:26,119,-258.45999145507807
24,2016-12-01 01:17:31,124,-258.45999145507807
25,2016-12-01 01:17:36,129,-258.45999145507807
26,2016-12-01 01:17:41,134,-258.45999145507807
27,2016-12-01 01:17:46,139,-258.45999145507807
28,2016-12-01 01:17:52,145,-258.45999145507807
29,2016-12-01 01:17:57,150,-258.45999145507807
30,2016-12-01 01:18:02,155,-258.45999145507807
31,2016-12-01 01:18:07,160,-258.45999145507807
32,2016-12-01 01:18:12,165,-258.45999145507807
33,2016-12-01 01:18:18,171,-258.45999145507807
34,2016-12-01 01:18:24,177,-258.45999145507807
35,2016-12-01 01:18:30,183,-258.45999145507807
36,2016-12-01 01:18:35,188,-258.45999145507807
37,2016-12-01 01:18:41,194,-258.45999145507807
38,2016-12-01 01:18:47,200,-258.45999145507807
39,2016-12-01 01:18:52,205,-258.45999145507807
40,2016-12-01 01:18:57,210,-258.45999145507807
41,2016-12-01 01:19:02,215,-258.45999145507807
42,2016-12-01 01:19:07,220,-258.45999145507807
43,2016-12-01 01:19:12,225,-258.45999145507807
44,2016-12-01 01:19:18,231,-258.45999145507807
45,2016-12-01 01:19:24,237,-258.45999145507807
46,2016-12-01 01:19:29,242,-258.45999145507807
47,2016-12-01 01:19:35,248,-258.45999145507807
48,2016-12-01 01:19:40,253,-258.45999145507807
49,2016-12-01 01:19:45,258,-258.45999145507807
50,2016-12-01 01:19:50,263,-258.45999145507807
51,2016-12-01 01:19:56,269,-258.45999145507807
52,2016-12-01 01:20:02,275,-258.45999145507807
53,2016-12-01 01:20:08,281,-258.45999145507807
54,2016-12-01 01:20:13,286,-258.45999145507807
55,2016-12-01 01:20:18,291,-258.45999145507807
56,2016-12-01 01:20:24,297,-258.45999145507807
57,2016-12-01 01:20:29,302,-258.45999145507807
58,2016-12-01 01:20:34,307,-258.45999145507807
59,2016-12-01 01:20:40,313,-258.45999145507807
60,2016-12-01 01:20:46,319,-258.45999145507807
61,2016-12-01 01:20:51,324,-258.45999145507807
62,2016-12-01 01:20:56,329,-258.45999145507807
63,2016-12-01 01:21:01,334,-258.45999145507807
64,2016-12-01 01:21:06,339,-258.45999145507807
65,2016-12-01 01:21:12,345,-258.45999145507807
66,2016-12-01 01:21:17,350,-258.45999145507807
67,2016-12-01 01:21:23,356,-258.45999145507807
68,2016-12-01 01:21:29,362,-258.45999145507807
69,2016-12-01 01:21:35,368,-258.45999145507807
70,2016-12-01 01:21:40,373,-258.45999145507807
71,2016-12-01 01:21:47,380,-258.45999145507807
72,2016-12-01 01:21:52,385,-258.45999145507807
73,2016-12-01 01:21:58,391,-258.45999145507807
74,2016-12-01 01:22:04,397,-258.45999145507807
75,2016-12-01 01:22:09,402,-258.45999145507807
76,2016-12-01 01:22:14,407,-258.45999145507807
77,2016-12-01 01:22:19,412,-258.45999145507807
78,2016-12-01 01:22:24,417,-258.45999145507807
79,2016-12-01 01:22:29,422,-258.45999145507807
80,2016-12-01 01:22:35,428,-258.45999145507807
81,2016-12-01 01:22:40,433,-258.45999145507807
82,2016-12-01 01:22:45,438,-258.45999145507807
83,2016-12-01 01:22:50,443,-258.45999145507807
84,2016-12-01 01:22:55,448,-258.45999145507807
85,2016-12-01 01:23:00,453,-258.45999145507807
86,2016-12-01 01:23:06,459,-258.45999145507807
87,2016-12-01 01:23:12,465,-258.45999145507807
88,2016-12-01 01:23:17,470,-258.45999145507807
89,2016-12-01 01:23:22,475,-258.45999145507807
90,2016-12-01 01:23:28,481,-258.45999145507807
91,2016-12-01 01:23:33,486,-258.45999145507807
92,2016-12-01 01:23:38,491,-258.45999145507807
93,2016-12-01 01:23:43,496,-258.45999145507807
94,2016-12-01 01:23:49,502,-258.45999145507807
95,2016-12-01 01:23:55,508,-258.45999145507807
96,2016-12-01 01:24:00,513,-258.45999145507807
97,2016-12-01 01:24:05,518,-258.45999145507807
98,2016-12-01 01:24:10,523,-258.45999145507807
99,2016-12-01 01:24:16,529,-258.45999145507807
100,2016-12-01 01:24:21,534,-258.45999145507807
101,2016-12-01 01:24:26,539,-258.45999145507807
102,2016-12-01 01:24:32,545,-258.45999145507807
103,2016-12-01 01:24:35,548,-258.45999145507807
