,Time,Time(s),Temp(K)
0,2016-12-01 02:58:38,0,-258.45999145507807
1,2016-12-01 02:58:44,6,-258.45999145507807
2,2016-12-01 02:58:49,11,-258.45999145507807
3,2016-12-01 02:58:55,17,-258.45999145507807
4,2016-12-01 02:59:00,22,-258.45999145507807
5,2016-12-01 02:59:05,27,-258.45999145507807
6,2016-12-01 02:59:10,32,-258.45999145507807
7,2016-12-01 02:59:15,37,-258.45999145507807
8,2016-12-01 02:59:21,43,-258.45999145507807
9,2016-12-01 02:59:25,47,-258.45999145507807
10,2016-12-01 02:59:26,48,-258.45999145507807
11,2016-12-01 02:59:32,54,-258.45999145507807
12,2016-12-01 02:59:38,60,-258.45999145507807
13,2016-12-01 02:59:44,66,-258.45999145507807
14,2016-12-01 02:59:50,72,-258.45999145507807
15,2016-12-01 02:59:55,77,-258.45999145507807
16,2016-12-01 03:00:00,82,-258.45999145507807
17,2016-12-01 03:00:06,88,-258.45999145507807
18,2016-12-01 03:00:11,93,-258.45999145507807
19,2016-12-01 03:00:17,99,-258.45999145507807
20,2016-12-01 03:00:22,104,-258.45999145507807
21,2016-12-01 03:00:27,109,-258.45999145507807
22,2016-12-01 03:00:32,114,-258.45999145507807
23,2016-12-01 03:00:38,120,-258.45999145507807
24,2016-12-01 03:00:43,125,-258.45999145507807
25,2016-12-01 03:00:48,130,-258.45999145507807
26,2016-12-01 03:00:54,136,-258.45999145507807
27,2016-12-01 03:01:00,142,-258.45999145507807
28,2016-12-01 03:01:06,148,-258.45999145507807
29,2016-12-01 03:01:13,155,-258.45999145507807
30,2016-12-01 03:01:19,161,-258.45999145507807
31,2016-12-01 03:01:24,166,-258.45999145507807
32,2016-12-01 03:01:30,172,-258.45999145507807
33,2016-12-01 03:01:35,177,-258.45999145507807
34,2016-12-01 03:01:41,183,-258.45999145507807
35,2016-12-01 03:01:46,188,-258.45999145507807
36,2016-12-01 03:01:51,193,-258.45999145507807
37,2016-12-01 03:01:56,198,-258.45999145507807
38,2016-12-01 03:02:02,204,-258.45999145507807
39,2016-12-01 03:02:07,209,-258.45999145507807
40,2016-12-01 03:02:13,215,-258.45999145507807
41,2016-12-01 03:02:19,221,-258.45999145507807
42,2016-12-01 03:02:24,226,-258.45999145507807
43,2016-12-01 03:02:30,232,-258.45999145507807
44,2016-12-01 03:02:35,237,-258.45999145507807
45,2016-12-01 03:02:41,243,-258.45999145507807
46,2016-12-01 03:02:46,248,-258.45999145507807
47,2016-12-01 03:02:52,254,-258.45999145507807
48,2016-12-01 03:02:57,259,-258.45999145507807
49,2016-12-01 03:03:02,264,-258.45999145507807
50,2016-12-01 03:03:07,269,-258.45999145507807
51,2016-12-01 03:03:13,275,-258.45999145507807
52,2016-12-01 03:03:19,281,-258.45999145507807
53,2016-12-01 03:03:25,287,-258.45999145507807
54,2016-12-01 03:03:31,293,-258.45999145507807
55,2016-12-01 03:03:36,298,-258.45999145507807
56,2016-12-01 03:03:42,304,-258.45999145507807
57,2016-12-01 03:03:47,309,-258.45999145507807
58,2016-12-01 03:03:53,315,-258.45999145507807
59,2016-12-01 03:03:58,320,-258.45999145507807
60,2016-12-01 03:04:03,325,-258.45999145507807
61,2016-12-01 03:04:09,331,-258.45999145507807
62,2016-12-01 03:04:15,337,-258.45999145507807
63,2016-12-01 03:04:21,343,-258.45999145507807
64,2016-12-01 03:04:27,349,-258.45999145507807
65,2016-12-01 03:04:32,354,-258.45999145507807
66,2016-12-01 03:04:38,360,-258.45999145507807
67,2016-12-01 03:04:44,366,-258.45999145507807
68,2016-12-01 03:04:50,372,-258.45999145507807
69,2016-12-01 03:04:55,377,-258.45999145507807
70,2016-12-01 03:05:01,383,-258.45999145507807
71,2016-12-01 03:05:07,389,-258.45999145507807
72,2016-12-01 03:05:12,394,-258.45999145507807
73,2016-12-01 03:05:17,399,-258.45999145507807
74,2016-12-01 03:05:23,405,-258.45999145507807
75,2016-12-01 03:05:28,410,-258.45999145507807
76,2016-12-01 03:05:34,416,-258.45999145507807
77,2016-12-01 03:05:40,422,-258.45999145507807
78,2016-12-01 03:05:45,427,-258.45999145507807
79,2016-12-01 03:05:51,433,-258.45999145507807
80,2016-12-01 03:05:56,438,-258.45999145507807
81,2016-12-01 03:06:02,444,-258.45999145507807
82,2016-12-01 03:06:08,450,-258.45999145507807
83,2016-12-01 03:06:13,455,-258.45999145507807
84,2016-12-01 03:06:18,460,-265.3599853515625
85,2016-12-01 03:06:24,466,-258.45999145507807
86,2016-12-01 03:06:30,472,-258.45999145507807
87,2016-12-01 03:06:36,478,-258.45999145507807
88,2016-12-01 03:06:41,483,-258.45999145507807
89,2016-12-01 03:06:46,488,-258.45999145507807
90,2016-12-01 03:06:52,494,-258.45999145507807
91,2016-12-01 03:06:58,500,-258.45999145507807
