,Time,Time(s),Temp(K)
0,2016-12-05 20:33:42,0,14.395000457763672
1,2016-12-05 20:33:48,6,14.401000022888185
2,2016-12-05 20:33:53,11,14.406000137329102
3,2016-12-05 20:33:58,16,14.409000396728516
4,2016-12-05 20:34:04,22,14.409000396728516
5,2016-12-05 20:34:09,27,14.40999984741211
6,2016-12-05 20:34:14,32,14.411999702453613
7,2016-12-05 20:34:20,38,14.406000137329102
8,2016-12-05 20:34:25,43,14.387999534606935
9,2016-12-05 20:34:30,48,14.361000061035154
10,2016-12-05 20:34:36,54,14.343000411987305
11,2016-12-05 20:34:42,60,14.357999801635742
12,2016-12-05 20:34:47,65,14.357000350952148
13,2016-12-05 20:34:52,70,14.354000091552734
14,2016-12-05 20:34:58,76,14.35099983215332
15,2016-12-05 20:35:03,81,14.345000267028807
16,2016-12-05 20:35:08,86,14.343000411987305
17,2016-12-05 20:35:13,91,14.336000442504885
18,2016-12-05 20:35:19,97,14.335000038146973
19,2016-12-05 20:35:25,103,14.338000297546387
20,2016-12-05 20:35:31,109,14.345999717712402
21,2016-12-05 20:35:37,115,14.350000381469727
22,2016-12-05 20:35:42,120,14.343000411987305
23,2016-12-05 20:35:47,125,14.343000411987305
24,2016-12-05 20:35:52,130,14.342000007629395
25,2016-12-05 20:35:58,136,14.338000297546387
26,2016-12-05 20:36:00,138,14.336999893188475
27,2016-12-05 20:36:03,141,14.338000297546387
28,2016-12-05 20:36:08,146,14.345999717712402
29,2016-12-05 20:36:13,151,14.345999717712402
30,2016-12-05 20:36:18,156,14.342000007629395
31,2016-12-05 20:36:24,162,14.343999862670898
32,2016-12-05 20:36:30,168,14.347000122070312
33,2016-12-05 20:36:36,174,14.345000267028807
34,2016-12-05 20:36:42,180,14.340999603271484
35,2016-12-05 20:36:48,186,14.33899974822998
36,2016-12-05 20:36:53,191,14.335000038146973
37,2016-12-05 20:36:58,196,14.329999923706055
38,2016-12-05 20:37:03,201,14.33199977874756
39,2016-12-05 20:37:09,207,14.338000297546387
40,2016-12-05 20:37:14,212,14.333000183105467
41,2016-12-05 20:37:20,218,14.335000038146973
42,2016-12-05 20:37:26,224,14.333000183105467
43,2016-12-05 20:37:32,230,14.338000297546387
44,2016-12-05 20:37:37,235,14.336999893188475
45,2016-12-05 20:37:43,241,14.33899974822998
46,2016-12-05 20:37:49,247,14.343000411987305
47,2016-12-05 20:37:54,252,14.336999893188475
48,2016-12-05 20:37:59,257,14.333000183105467
49,2016-12-05 20:38:04,262,14.336999893188475
50,2016-12-05 20:38:09,267,14.333999633789062
51,2016-12-05 20:38:15,273,14.331000328063965
52,2016-12-05 20:38:21,279,14.32699966430664
53,2016-12-05 20:38:26,284,14.326000213623047
54,2016-12-05 20:38:32,290,14.324999809265135
55,2016-12-05 20:38:37,295,14.324000358581545
56,2016-12-05 20:38:42,300,14.31999969482422
57,2016-12-05 20:38:47,305,14.317999839782715
58,2016-12-05 20:38:52,310,14.32800006866455
59,2016-12-05 20:38:57,315,14.333999633789062
60,2016-12-05 20:39:03,321,14.335000038146973
61,2016-12-05 20:39:09,327,14.340999603271484
62,2016-12-05 20:39:15,333,14.33899974822998
63,2016-12-05 20:39:20,338,14.343000411987305
64,2016-12-05 20:39:25,343,14.336000442504885
65,2016-12-05 20:39:30,348,14.32699966430664
66,2016-12-05 20:39:35,353,14.331000328063965
67,2016-12-05 20:39:41,359,14.331000328063965
68,2016-12-05 20:39:46,364,14.329999923706055
69,2016-12-05 20:39:51,369,14.329999923706055
70,2016-12-05 20:39:56,374,14.33199977874756
71,2016-12-05 20:40:02,380,14.32800006866455
72,2016-12-05 20:40:07,385,14.326000213623047
73,2016-12-05 20:40:13,391,14.32699966430664
74,2016-12-05 20:40:19,397,14.321000099182127
75,2016-12-05 20:40:24,402,14.31700038909912
76,2016-12-05 20:40:30,408,14.319000244140625
77,2016-12-05 20:40:35,413,14.314000129699707
78,2016-12-05 20:40:41,419,14.312000274658205
79,2016-12-05 20:40:47,425,14.30799961090088
80,2016-12-05 20:40:52,430,14.30799961090088
81,2016-12-05 20:40:58,436,14.30799961090088
82,2016-12-05 20:41:04,442,14.312999725341795
83,2016-12-05 20:41:09,447,14.31700038909912
84,2016-12-05 20:41:15,453,14.31700038909912
85,2016-12-05 20:41:21,459,14.314000129699707
86,2016-12-05 20:41:26,464,14.314000129699707
87,2016-12-05 20:41:32,470,14.312000274658205
88,2016-12-05 20:41:38,476,14.312999725341795
89,2016-12-05 20:41:44,482,14.315999984741213
90,2016-12-05 20:41:50,488,14.3149995803833
91,2016-12-05 20:41:57,495,14.312000274658205
