,Time,Time(s),Temp(K),Wavelength,QWP_Pos
0,2016-12-06 22:47:50,0,14.013999938964846,1064.0,1
1,2016-12-06 22:47:56,6,14.012999534606935,1064.0,1
2,2016-12-06 22:48:02,12,14.01200008392334,1064.0,1
3,2016-12-06 22:48:07,17,14.01099967956543,1064.0,1
4,2016-12-06 22:48:12,22,14.008999824523926,1064.0,1
5,2016-12-06 22:48:18,28,14.008000373840332,1064.0,1
6,2016-12-06 22:48:24,34,14.005999565124512,1064.0,1
7,2016-12-06 22:48:29,39,14.005999565124512,1064.0,1
8,2016-12-06 22:48:35,45,14.005000114440918,1064.0,1
9,2016-12-06 22:48:41,51,14.005999565124512,1064.0,1
10,2016-12-06 22:48:47,57,14.005000114440918,1064.0,1
11,2016-12-06 22:48:52,62,14.003000259399414,1064.0,1
12,2016-12-06 22:48:57,67,14.001999855041506,1064.0,1
13,2016-12-06 22:49:03,73,14.00100040435791,1064.0,1
14,2016-12-06 22:49:08,78,14.0,1064.0,1
15,2016-12-06 22:49:14,84,13.99899959564209,1064.0,1
16,2016-12-06 22:49:19,89,13.996999740600586,1064.0,1
17,2016-12-06 22:49:24,94,13.996999740600586,1064.0,1
18,2016-12-06 22:49:29,99,13.996000289916992,1064.0,1
19,2016-12-06 22:49:34,104,13.996999740600586,1064.0,1
20,2016-12-06 22:49:40,110,13.994000434875488,1064.0,1
21,2016-12-06 22:49:46,116,13.993000030517578,1064.0,1
22,2016-12-06 22:49:52,122,13.991999626159668,1064.0,1
23,2016-12-06 22:49:58,128,13.991999626159668,1064.0,1
24,2016-12-06 22:50:04,134,13.989999771118164,1064.0,1
25,2016-12-06 22:50:09,139,13.98900032043457,1064.0,1
26,2016-12-06 22:50:14,144,13.98799991607666,1064.0,1
27,2016-12-06 22:50:19,149,13.987000465393065,1064.0,1
28,2016-12-06 22:50:25,155,13.987000465393065,1064.0,1
29,2016-12-06 22:50:30,160,13.984999656677244,1064.0,1
30,2016-12-06 22:50:35,165,13.984000205993652,1064.0,1
31,2016-12-06 22:50:41,171,13.982999801635742,1064.0,1
32,2016-12-06 22:50:47,177,13.984000205993652,1064.0,1
33,2016-12-06 22:50:52,182,13.979999542236328,1064.0,1
34,2016-12-06 22:50:58,188,13.979000091552734,1064.0,1
35,2016-12-06 22:51:04,194,13.97700023651123,1064.0,1
36,2016-12-06 22:51:09,199,13.97599983215332,1064.0,1
37,2016-12-06 22:51:15,205,13.975000381469727,1064.0,1
38,2016-12-06 22:51:20,210,13.973999977111815,1064.0,1
39,2016-12-06 22:51:25,215,13.973999977111815,1064.0,1
40,2016-12-06 22:51:30,220,13.972999572753904,1064.0,1
41,2016-12-06 22:51:36,226,13.972999572753904,1064.0,1
42,2016-12-06 22:51:41,231,13.970999717712402,1064.0,1
43,2016-12-06 22:51:46,236,13.970999717712402,1064.0,1
44,2016-12-06 22:51:52,242,13.970000267028807,1064.0,1
45,2016-12-06 22:51:58,248,13.968000411987305,1064.0,1
46,2016-12-06 22:52:04,254,13.968999862670898,1064.0,1
47,2016-12-06 22:52:09,259,13.968000411987305,1064.0,1
48,2016-12-06 22:52:14,264,13.965999603271484,1064.0,1
49,2016-12-06 22:52:19,269,13.96399974822998,1064.0,1
50,2016-12-06 22:52:25,275,13.96399974822998,1064.0,1
51,2016-12-06 22:52:31,281,13.961000442504885,1064.0,1
52,2016-12-06 22:52:37,287,13.958999633789062,1064.0,1
53,2016-12-06 22:52:42,292,13.958000183105467,1064.0,1
54,2016-12-06 22:52:48,298,13.95699977874756,1064.0,1
55,2016-12-06 22:52:53,303,13.956000328063965,1064.0,1
56,2016-12-06 22:52:59,309,13.954999923706055,1064.0,1
57,2016-12-06 22:53:05,315,13.95300006866455,1064.0,1
58,2016-12-06 22:53:10,320,13.95199966430664,1064.0,1
59,2016-12-06 22:53:15,325,13.951000213623047,1064.0,1
60,2016-12-06 22:53:20,330,13.949999809265135,1064.0,1
61,2016-12-06 22:53:26,336,13.947999954223633,1064.0,1
