,Time,Time(s),Temp(K)
0,2016-12-01 04:56:02,0,-258.45999145507807
1,2016-12-01 04:56:08,6,-258.45999145507807
2,2016-12-01 04:56:14,12,-258.45999145507807
3,2016-12-01 04:56:19,17,-258.45999145507807
4,2016-12-01 04:56:24,22,-258.45999145507807
5,2016-12-01 04:56:30,28,-258.45999145507807
6,2016-12-01 04:56:35,33,-258.45999145507807
7,2016-12-01 04:56:41,39,-258.45999145507807
8,2016-12-01 04:56:47,45,-258.45999145507807
9,2016-12-01 04:56:50,48,-258.45999145507807
10,2016-12-01 04:56:52,50,-258.45999145507807
11,2016-12-01 04:56:57,55,-258.45999145507807
12,2016-12-01 04:57:02,60,-258.45999145507807
13,2016-12-01 04:57:07,65,-258.45999145507807
14,2016-12-01 04:57:13,71,-258.45999145507807
15,2016-12-01 04:57:18,76,-258.45999145507807
16,2016-12-01 04:57:23,81,-258.45999145507807
17,2016-12-01 04:57:29,87,-258.45999145507807
18,2016-12-01 04:57:34,92,-258.45999145507807
19,2016-12-01 04:57:39,97,-258.45999145507807
20,2016-12-01 04:57:45,103,-258.45999145507807
21,2016-12-01 04:57:50,108,-258.45999145507807
22,2016-12-01 04:57:55,113,-258.45999145507807
23,2016-12-01 04:58:01,119,-258.45999145507807
24,2016-12-01 04:58:06,124,-258.45999145507807
25,2016-12-01 04:58:12,130,-258.45999145507807
26,2016-12-01 04:58:17,135,-258.45999145507807
27,2016-12-01 04:58:22,140,-258.45999145507807
28,2016-12-01 04:58:28,146,-258.45999145507807
29,2016-12-01 04:58:33,151,-258.45999145507807
30,2016-12-01 04:58:39,157,-258.45999145507807
31,2016-12-01 04:58:44,162,-258.45999145507807
32,2016-12-01 04:58:50,168,-258.45999145507807
33,2016-12-01 04:58:55,173,-258.45999145507807
34,2016-12-01 04:59:01,179,-258.45999145507807
35,2016-12-01 04:59:06,184,-258.45999145507807
36,2016-12-01 04:59:12,190,-258.45999145507807
37,2016-12-01 04:59:17,195,-258.45999145507807
38,2016-12-01 04:59:23,201,-258.45999145507807
39,2016-12-01 04:59:29,207,-258.45999145507807
40,2016-12-01 04:59:34,212,-258.45999145507807
41,2016-12-01 04:59:40,218,-258.45999145507807
42,2016-12-01 04:59:45,223,-258.45999145507807
