,Time,Time(s),Temp(K)
0,2016-12-01 06:13:36,0,-258.45999145507807
1,2016-12-01 06:13:42,6,-258.45999145507807
2,2016-12-01 06:13:47,11,-258.45999145507807
3,2016-12-01 06:13:52,16,-258.45999145507807
4,2016-12-01 06:13:58,22,-258.45999145507807
5,2016-12-01 06:14:04,28,-258.45999145507807
6,2016-12-01 06:14:10,34,-258.45999145507807
7,2016-12-01 06:14:15,39,-258.45999145507807
8,2016-12-01 06:14:20,44,-258.45999145507807
9,2016-12-01 06:14:22,46,-258.45999145507807
10,2016-12-01 06:14:25,49,-258.45999145507807
11,2016-12-01 06:14:30,54,-258.45999145507807
12,2016-12-01 06:14:35,59,-258.45999145507807
13,2016-12-01 06:14:40,64,-258.45999145507807
14,2016-12-01 06:14:45,69,-258.45999145507807
15,2016-12-01 06:14:50,74,-258.45999145507807
16,2016-12-01 06:14:55,79,-258.45999145507807
17,2016-12-01 06:15:01,85,-258.45999145507807
18,2016-12-01 06:15:06,90,-258.45999145507807
19,2016-12-01 06:15:12,96,-258.45999145507807
20,2016-12-01 06:15:18,102,-258.45999145507807
21,2016-12-01 06:15:24,108,-258.45999145507807
22,2016-12-01 06:15:30,114,-258.45999145507807
23,2016-12-01 06:15:35,119,-258.45999145507807
24,2016-12-01 06:15:41,125,-258.45999145507807
25,2016-12-01 06:15:46,130,-258.45999145507807
26,2016-12-01 06:15:52,136,-258.45999145507807
27,2016-12-01 06:15:57,141,-258.45999145507807
28,2016-12-01 06:16:03,147,-258.45999145507807
29,2016-12-01 06:16:08,152,-258.45999145507807
30,2016-12-01 06:16:13,157,-258.45999145507807
31,2016-12-01 06:16:19,163,-258.45999145507807
32,2016-12-01 06:16:25,169,-258.45999145507807
33,2016-12-01 06:16:30,174,-258.45999145507807
34,2016-12-01 06:16:36,180,-258.45999145507807
35,2016-12-01 06:16:41,185,-258.45999145507807
36,2016-12-01 06:16:47,191,-258.45999145507807
37,2016-12-01 06:16:52,196,-258.45999145507807
38,2016-12-01 06:16:57,201,-258.45999145507807
39,2016-12-01 06:17:03,207,-258.45999145507807
40,2016-12-01 06:17:09,213,-258.45999145507807
41,2016-12-01 06:17:14,218,-258.45999145507807
42,2016-12-01 06:17:19,223,-258.45999145507807
43,2016-12-01 06:17:25,229,-258.45999145507807
44,2016-12-01 06:17:30,234,-258.45999145507807
45,2016-12-01 06:17:35,239,-258.45999145507807
46,2016-12-01 06:17:40,244,-258.45999145507807
47,2016-12-01 06:17:45,249,-258.45999145507807
48,2016-12-01 06:17:50,254,-258.45999145507807
49,2016-12-01 06:17:56,260,-258.45999145507807
50,2016-12-01 06:18:02,266,-258.45999145507807
51,2016-12-01 06:18:08,272,-258.45999145507807
52,2016-12-01 06:18:14,278,-258.45999145507807
53,2016-12-01 06:18:20,284,-258.45999145507807
54,2016-12-01 06:18:26,290,-258.45999145507807
55,2016-12-01 06:18:31,295,-258.45999145507807
56,2016-12-01 06:18:37,301,-258.45999145507807
57,2016-12-01 06:18:42,306,-258.45999145507807
58,2016-12-01 06:18:48,312,-258.45999145507807
59,2016-12-01 06:18:53,317,-258.45999145507807
60,2016-12-01 06:18:58,322,-258.45999145507807
61,2016-12-01 06:19:04,328,-258.45999145507807
62,2016-12-01 06:19:10,334,-258.45999145507807
63,2016-12-01 06:19:15,339,-258.45999145507807
64,2016-12-01 06:19:20,344,-258.45999145507807
65,2016-12-01 06:19:25,349,-258.45999145507807
66,2016-12-01 06:19:30,354,-258.45999145507807
67,2016-12-01 06:19:36,360,-258.45999145507807
68,2016-12-01 06:19:42,366,-258.45999145507807
69,2016-12-01 06:19:47,371,-258.45999145507807
70,2016-12-01 06:19:52,376,-258.45999145507807
71,2016-12-01 06:19:57,381,-258.45999145507807
72,2016-12-01 06:20:03,387,-258.45999145507807
73,2016-12-01 06:20:09,393,-258.45999145507807
74,2016-12-01 06:20:15,399,-258.45999145507807
75,2016-12-01 06:20:20,404,-258.45999145507807
76,2016-12-01 06:20:25,409,-258.45999145507807
77,2016-12-01 06:20:30,414,-258.45999145507807
78,2016-12-01 06:20:36,420,-258.45999145507807
79,2016-12-01 06:20:41,425,-258.45999145507807
80,2016-12-01 06:20:46,430,-258.45999145507807
81,2016-12-01 06:20:51,435,-258.45999145507807
82,2016-12-01 06:20:57,441,-258.45999145507807
83,2016-12-01 06:21:03,447,-258.45999145507807
84,2016-12-01 06:21:09,453,-258.45999145507807
85,2016-12-01 06:21:14,458,-258.45999145507807
86,2016-12-01 06:21:20,464,-258.45999145507807
87,2016-12-01 06:21:25,469,-258.45999145507807
88,2016-12-01 06:21:30,474,-258.45999145507807
89,2016-12-01 06:21:36,480,-258.45999145507807
90,2016-12-01 06:21:42,486,-258.45999145507807
91,2016-12-01 06:21:47,491,-258.45999145507807
92,2016-12-01 06:21:52,496,-258.45999145507807
93,2016-12-01 06:21:58,502,-258.45999145507807
94,2016-12-01 06:22:04,508,-258.45999145507807
95,2016-12-01 06:22:10,514,-258.45999145507807
96,2016-12-01 06:22:17,521,-258.45999145507807
97,2016-12-01 06:22:22,526,-258.45999145507807
98,2016-12-01 06:22:28,532,-258.45999145507807
99,2016-12-01 06:22:34,538,-258.45999145507807
100,2016-12-01 06:22:39,543,-258.45999145507807
101,2016-12-01 06:22:45,549,-258.45999145507807
102,2016-12-01 06:22:50,554,-258.45999145507807
103,2016-12-01 06:22:56,560,-258.45999145507807
104,2016-12-01 06:23:01,565,-258.45999145507807
105,2016-12-01 06:23:07,571,-258.45999145507807
106,2016-12-01 06:23:11,575,-258.45999145507807
