,Time,Time(s),Temp(K)
0,2016-12-01 03:27:57,0,-258.45999145507807
1,2016-12-01 03:28:03,6,-258.45999145507807
2,2016-12-01 03:28:09,12,-258.45999145507807
3,2016-12-01 03:28:14,17,-258.45999145507807
4,2016-12-01 03:28:20,23,-258.45999145507807
5,2016-12-01 03:28:25,28,-258.45999145507807
6,2016-12-01 03:28:31,34,-258.45999145507807
7,2016-12-01 03:28:36,39,-258.45999145507807
8,2016-12-01 03:28:41,44,-258.45999145507807
9,2016-12-01 03:28:44,47,-258.45999145507807
10,2016-12-01 03:28:47,50,-258.45999145507807
11,2016-12-01 03:28:52,55,-258.45999145507807
12,2016-12-01 03:28:58,61,-258.45999145507807
13,2016-12-01 03:29:04,67,-258.45999145507807
14,2016-12-01 03:29:09,72,-258.45999145507807
15,2016-12-01 03:29:14,77,-258.45999145507807
16,2016-12-01 03:29:19,82,-258.45999145507807
17,2016-12-01 03:29:25,88,-258.45999145507807
18,2016-12-01 03:29:30,93,-258.45999145507807
19,2016-12-01 03:29:35,98,-258.45999145507807
20,2016-12-01 03:29:41,104,-258.45999145507807
21,2016-12-01 03:29:46,109,-258.45999145507807
22,2016-12-01 03:29:52,115,-258.45999145507807
23,2016-12-01 03:29:58,121,-258.45999145507807
24,2016-12-01 03:30:03,126,-258.45999145507807
25,2016-12-01 03:30:09,132,-258.45999145507807
26,2016-12-01 03:30:15,138,-258.45999145507807
27,2016-12-01 03:30:20,143,-258.45999145507807
28,2016-12-01 03:30:25,148,-258.45999145507807
29,2016-12-01 03:30:30,153,-258.45999145507807
30,2016-12-01 03:30:35,158,-258.45999145507807
31,2016-12-01 03:30:41,164,-258.45999145507807
32,2016-12-01 03:30:47,170,-258.45999145507807
33,2016-12-01 03:30:53,176,-258.45999145507807
34,2016-12-01 03:30:58,181,-258.45999145507807
35,2016-12-01 03:31:03,186,-258.45999145507807
36,2016-12-01 03:31:08,191,-258.45999145507807
37,2016-12-01 03:31:14,197,-258.45999145507807
38,2016-12-01 03:31:20,203,-258.45999145507807
39,2016-12-01 03:31:25,208,-258.45999145507807
40,2016-12-01 03:31:30,213,-258.45999145507807
41,2016-12-01 03:31:35,218,-258.45999145507807
42,2016-12-01 03:31:40,223,-258.45999145507807
43,2016-12-01 03:31:46,229,-258.45999145507807
44,2016-12-01 03:31:51,234,-258.45999145507807
45,2016-12-01 03:31:56,239,-258.45999145507807
46,2016-12-01 03:32:02,245,-258.45999145507807
47,2016-12-01 03:32:07,250,-258.45999145507807
48,2016-12-01 03:32:13,256,-258.45999145507807
49,2016-12-01 03:32:19,262,-258.45999145507807
50,2016-12-01 03:32:25,268,-258.45999145507807
51,2016-12-01 03:32:30,273,-258.45999145507807
52,2016-12-01 03:32:36,279,-258.45999145507807
53,2016-12-01 03:32:42,285,-258.45999145507807
54,2016-12-01 03:32:48,291,-258.45999145507807
55,2016-12-01 03:32:53,296,-258.45999145507807
56,2016-12-01 03:32:58,301,-258.45999145507807
57,2016-12-01 03:33:03,306,-258.45999145507807
58,2016-12-01 03:33:09,312,-258.45999145507807
59,2016-12-01 03:33:15,318,-258.45999145507807
60,2016-12-01 03:33:21,324,-258.45999145507807
61,2016-12-01 03:33:26,329,-258.45999145507807
62,2016-12-01 03:33:31,334,-258.45999145507807
63,2016-12-01 03:33:36,339,-258.45999145507807
64,2016-12-01 03:33:41,344,-258.45999145507807
65,2016-12-01 03:33:46,349,-258.45999145507807
66,2016-12-01 03:33:51,354,-258.45999145507807
