,Time,Time(s),Temp(K),Wavelength,QWP_Pos
0,2016-12-03 16:09:29,0,13.18299961090088,1064.0,0
1,2016-12-03 16:09:35,6,13.182000160217285,1064.0,0
2,2016-12-03 16:09:41,12,13.18299961090088,1064.0,0
3,2016-12-03 16:09:47,18,13.184000015258787,1064.0,0
4,2016-12-03 16:09:52,23,13.184000015258787,1064.0,0
5,2016-12-03 16:09:58,29,13.18299961090088,1064.0,0
6,2016-12-03 16:10:03,34,13.180999755859375,1064.0,0
7,2016-12-03 16:10:08,39,13.18000030517578,1064.0,0
8,2016-12-03 16:10:13,44,13.178000450134276,1064.0,0
9,2016-12-03 16:10:19,50,13.178000450134276,1064.0,0
10,2016-12-03 16:10:24,55,13.175999641418455,1064.0,0
11,2016-12-03 16:10:30,61,13.177000045776367,1064.0,0
12,2016-12-03 16:10:35,66,13.175000190734865,1064.0,0
13,2016-12-03 16:10:40,71,13.175999641418455,1064.0,0
14,2016-12-03 16:10:45,76,13.173999786376953,1064.0,0
15,2016-12-03 16:10:50,81,13.17300033569336,1064.0,0
16,2016-12-03 16:10:55,86,13.17300033569336,1064.0,0
17,2016-12-03 16:11:01,92,13.17300033569336,1064.0,0
18,2016-12-03 16:11:06,97,13.17199993133545,1064.0,0
19,2016-12-03 16:11:12,103,13.17199993133545,1064.0,0
20,2016-12-03 16:11:18,109,13.170999526977539,1064.0,0
21,2016-12-03 16:11:24,115,13.170999526977539,1064.0,0
22,2016-12-03 16:11:29,120,13.170000076293945,1064.0,0
23,2016-12-03 16:11:34,125,13.168999671936035,1064.0,0
24,2016-12-03 16:11:40,131,13.16800022125244,1064.0,0
25,2016-12-03 16:11:45,136,13.166999816894533,1064.0,0
26,2016-12-03 16:11:50,141,13.164999961853027,1064.0,0
27,2016-12-03 16:11:55,146,13.164999961853027,1064.0,0
28,2016-12-03 16:12:01,152,13.166000366210938,1064.0,0
29,2016-12-03 16:12:06,157,13.164999961853027,1064.0,0
30,2016-12-03 16:12:11,162,13.164999961853027,1064.0,0
31,2016-12-03 16:12:16,167,13.163999557495115,1064.0,0
32,2016-12-03 16:12:21,172,13.164999961853027,1064.0,0
33,2016-12-03 16:12:27,178,13.166000366210938,1064.0,0
34,2016-12-03 16:12:33,184,13.164999961853027,1064.0,0
35,2016-12-03 16:12:38,189,13.163999557495115,1064.0,0
36,2016-12-03 16:12:44,195,13.163999557495115,1064.0,0
37,2016-12-03 16:12:50,201,13.166000366210938,1064.0,0
38,2016-12-03 16:12:56,207,13.163999557495115,1064.0,0
39,2016-12-03 16:13:02,213,13.164999961853027,1064.0,0
40,2016-12-03 16:13:07,218,13.163999557495115,1064.0,0
41,2016-12-03 16:13:13,224,13.164999961853027,1064.0,0
42,2016-12-03 16:13:19,230,13.164999961853027,1064.0,0
43,2016-12-03 16:13:25,236,13.164999961853027,1064.0,0
44,2016-12-03 16:13:30,241,13.166000366210938,1064.0,0
45,2016-12-03 16:13:35,246,13.166000366210938,1064.0,0
46,2016-12-03 16:13:40,251,13.166000366210938,1064.0,0
47,2016-12-03 16:13:46,257,13.166999816894533,1064.0,0
48,2016-12-03 16:13:52,263,13.166000366210938,1064.0,0
49,2016-12-03 16:13:57,268,13.16800022125244,1064.0,0
