,Time,Time(s),Temp(K)
0,2016-12-01 00:57:08,0,-258.45999145507807
1,2016-12-01 00:57:13,5,-258.45999145507807
2,2016-12-01 00:57:18,10,-258.45999145507807
3,2016-12-01 00:57:19,11,-258.45999145507807
4,2016-12-01 00:57:25,17,-258.45999145507807
5,2016-12-01 00:57:30,22,-258.45999145507807
6,2016-12-01 00:57:35,27,-258.45999145507807
7,2016-12-01 00:57:41,33,-258.45999145507807
8,2016-12-01 00:57:46,38,-258.45999145507807
9,2016-12-01 00:57:52,44,-258.45999145507807
10,2016-12-01 00:57:58,50,-258.45999145507807
11,2016-12-01 00:58:03,55,-258.45999145507807
12,2016-12-01 00:58:08,60,-258.45999145507807
13,2016-12-01 00:58:13,65,-258.45999145507807
14,2016-12-01 00:58:19,71,-258.45999145507807
15,2016-12-01 00:58:25,77,-258.45999145507807
16,2016-12-01 00:58:30,82,-258.45999145507807
17,2016-12-01 00:58:36,88,-258.45999145507807
18,2016-12-01 00:58:41,93,-258.45999145507807
19,2016-12-01 00:58:47,99,-258.45999145507807
20,2016-12-01 00:58:53,105,-258.45999145507807
21,2016-12-01 00:58:58,110,-258.45999145507807
22,2016-12-01 00:59:04,116,-258.45999145507807
23,2016-12-01 00:59:09,121,-258.45999145507807
24,2016-12-01 00:59:15,127,-258.45999145507807
25,2016-12-01 00:59:20,132,-258.45999145507807
26,2016-12-01 00:59:25,137,-258.45999145507807
27,2016-12-01 00:59:30,142,-258.45999145507807
28,2016-12-01 00:59:36,148,-258.45999145507807
29,2016-12-01 00:59:42,154,-258.45999145507807
30,2016-12-01 00:59:48,160,-258.45999145507807
31,2016-12-01 00:59:53,165,-258.45999145507807
32,2016-12-01 00:59:58,170,-258.45999145507807
33,2016-12-01 01:00:03,175,-258.45999145507807
34,2016-12-01 01:00:09,181,-258.45999145507807
35,2016-12-01 01:00:15,187,-258.45999145507807
36,2016-12-01 01:00:20,192,-258.45999145507807
37,2016-12-01 01:00:25,197,-258.45999145507807
38,2016-12-01 01:00:30,202,-258.45999145507807
39,2016-12-01 01:00:35,207,-258.45999145507807
40,2016-12-01 01:00:40,212,-258.45999145507807
41,2016-12-01 01:00:45,217,-258.45999145507807
42,2016-12-01 01:00:50,222,-258.45999145507807
43,2016-12-01 01:00:56,228,-258.45999145507807
44,2016-12-01 01:01:01,233,-258.45999145507807
45,2016-12-01 01:01:06,238,-258.45999145507807
46,2016-12-01 01:01:11,243,-258.45999145507807
47,2016-12-01 01:01:16,248,-258.45999145507807
48,2016-12-01 01:01:21,253,-258.45999145507807
49,2016-12-01 01:01:26,258,-258.45999145507807
50,2016-12-01 01:01:32,264,-258.45999145507807
51,2016-12-01 01:01:37,269,-258.45999145507807
52,2016-12-01 01:01:43,275,-258.45999145507807
53,2016-12-01 01:01:48,280,-258.45999145507807
54,2016-12-01 01:01:53,285,-258.45999145507807
55,2016-12-01 01:01:59,291,-258.45999145507807
56,2016-12-01 01:02:04,296,-258.45999145507807
57,2016-12-01 01:02:10,302,-258.45999145507807
58,2016-12-01 01:02:15,307,-258.45999145507807
59,2016-12-01 01:02:20,312,-258.45999145507807
60,2016-12-01 01:02:26,318,-258.45999145507807
61,2016-12-01 01:02:31,323,-258.45999145507807
62,2016-12-01 01:02:36,328,-258.45999145507807
63,2016-12-01 01:02:41,333,-258.45999145507807
64,2016-12-01 01:02:46,338,-258.45999145507807
65,2016-12-01 01:02:52,344,-258.45999145507807
66,2016-12-01 01:02:57,349,-258.45999145507807
67,2016-12-01 01:03:03,355,-258.45999145507807
68,2016-12-01 01:03:08,360,-258.45999145507807
69,2016-12-01 01:03:14,366,-258.45999145507807
70,2016-12-01 01:03:19,371,-258.45999145507807
71,2016-12-01 01:03:26,378,-258.45999145507807
72,2016-12-01 01:03:32,384,-258.45999145507807
73,2016-12-01 01:03:38,390,-258.45999145507807
74,2016-12-01 01:03:43,395,-258.45999145507807
75,2016-12-01 01:03:49,401,-258.45999145507807
76,2016-12-01 01:03:54,406,-258.45999145507807
77,2016-12-01 01:04:00,412,-258.45999145507807
78,2016-12-01 01:04:06,418,-258.45999145507807
79,2016-12-01 01:04:11,423,-258.45999145507807
80,2016-12-01 01:04:16,428,-258.45999145507807
81,2016-12-01 01:04:21,433,-258.45999145507807
82,2016-12-01 01:04:27,439,-258.45999145507807
83,2016-12-01 01:04:33,445,-258.45999145507807
84,2016-12-01 01:04:39,451,-258.45999145507807
85,2016-12-01 01:04:44,456,-258.45999145507807
86,2016-12-01 01:04:49,461,-258.45999145507807
87,2016-12-01 01:04:55,467,-258.45999145507807
88,2016-12-01 01:05:00,472,-258.45999145507807
89,2016-12-01 01:05:06,478,-258.45999145507807
90,2016-12-01 01:05:11,483,-258.45999145507807
91,2016-12-01 01:05:16,488,-258.45999145507807
92,2016-12-01 01:05:21,493,-258.45999145507807
93,2016-12-01 01:05:27,499,-258.45999145507807
94,2016-12-01 01:05:33,505,-258.45999145507807
95,2016-12-01 01:05:39,511,-258.45999145507807
96,2016-12-01 01:05:44,516,-258.45999145507807
97,2016-12-01 01:05:49,521,-258.45999145507807
98,2016-12-01 01:05:54,526,-258.45999145507807
99,2016-12-01 01:05:59,531,-258.45999145507807
100,2016-12-01 01:06:04,536,-258.45999145507807
101,2016-12-01 01:06:10,542,-258.45999145507807
102,2016-12-01 01:06:14,546,-258.45999145507807
