,Time,Time(s),Temp(K)
0,2016-12-01 04:26:41,0,-258.45999145507807
1,2016-12-01 04:26:47,6,-258.45999145507807
2,2016-12-01 04:26:52,11,-258.45999145507807
3,2016-12-01 04:26:57,16,-258.45999145507807
4,2016-12-01 04:27:02,21,-258.45999145507807
5,2016-12-01 04:27:07,26,-258.45999145507807
6,2016-12-01 04:27:13,32,-258.45999145507807
7,2016-12-01 04:27:18,37,-258.45999145507807
8,2016-12-01 04:27:24,43,-258.45999145507807
9,2016-12-01 04:27:30,49,-258.45999145507807
10,2016-12-01 04:27:31,50,-258.45999145507807
11,2016-12-01 04:27:37,56,-258.45999145507807
12,2016-12-01 04:27:42,61,-258.45999145507807
13,2016-12-01 04:27:48,67,-258.45999145507807
14,2016-12-01 04:27:54,73,-258.45999145507807
15,2016-12-01 04:28:00,79,-258.45999145507807
16,2016-12-01 04:28:05,84,-258.45999145507807
17,2016-12-01 04:28:10,89,-258.45999145507807
18,2016-12-01 04:28:16,95,-258.45999145507807
19,2016-12-01 04:28:21,100,-258.45999145507807
20,2016-12-01 04:28:27,106,-258.45999145507807
21,2016-12-01 04:28:33,112,-258.45999145507807
22,2016-12-01 04:28:39,118,-258.45999145507807
23,2016-12-01 04:28:44,123,-258.45999145507807
24,2016-12-01 04:28:49,128,-258.45999145507807
25,2016-12-01 04:28:55,134,-258.45999145507807
26,2016-12-01 04:29:01,140,-258.45999145507807
27,2016-12-01 04:29:06,145,-258.45999145507807
28,2016-12-01 04:29:11,150,-258.45999145507807
29,2016-12-01 04:29:17,156,-258.45999145507807
30,2016-12-01 04:29:23,162,-258.45999145507807
31,2016-12-01 04:29:28,167,-258.45999145507807
32,2016-12-01 04:29:33,172,-258.45999145507807
33,2016-12-01 04:29:38,177,-258.45999145507807
34,2016-12-01 04:29:43,182,-258.45999145507807
35,2016-12-01 04:29:48,187,-258.45999145507807
36,2016-12-01 04:29:53,192,-258.45999145507807
37,2016-12-01 04:29:58,197,-258.45999145507807
38,2016-12-01 04:30:03,202,-258.45999145507807
39,2016-12-01 04:30:08,207,-258.45999145507807
40,2016-12-01 04:30:14,213,-258.45999145507807
41,2016-12-01 04:30:19,218,-258.45999145507807
42,2016-12-01 04:30:25,224,-258.45999145507807
43,2016-12-01 04:30:30,229,-258.45999145507807
44,2016-12-01 04:30:36,235,-258.45999145507807
45,2016-12-01 04:30:42,241,-258.45999145507807
46,2016-12-01 04:30:48,247,-258.45999145507807
47,2016-12-01 04:30:53,252,-258.45999145507807
48,2016-12-01 04:30:58,257,-258.45999145507807
49,2016-12-01 04:31:03,262,-258.45999145507807
50,2016-12-01 04:31:09,268,-258.45999145507807
51,2016-12-01 04:31:14,273,-258.45999145507807
52,2016-12-01 04:31:20,279,-258.45999145507807
53,2016-12-01 04:31:26,285,-258.45999145507807
54,2016-12-01 04:31:31,290,-258.45999145507807
55,2016-12-01 04:31:36,295,-258.45999145507807
56,2016-12-01 04:31:41,300,-258.45999145507807
57,2016-12-01 04:31:47,306,-258.45999145507807
58,2016-12-01 04:31:53,312,-258.45999145507807
59,2016-12-01 04:31:58,317,-258.45999145507807
60,2016-12-01 04:32:03,322,-258.45999145507807
61,2016-12-01 04:32:09,328,-258.45999145507807
62,2016-12-01 04:32:14,333,-258.45999145507807
63,2016-12-01 04:32:19,338,-258.45999145507807
64,2016-12-01 04:32:24,343,-258.45999145507807
65,2016-12-01 04:32:30,349,-258.45999145507807
66,2016-12-01 04:32:35,354,-258.45999145507807
67,2016-12-01 04:32:40,359,-258.45999145507807
68,2016-12-01 04:32:46,365,-265.3599853515625
69,2016-12-01 04:32:51,370,-258.45999145507807
70,2016-12-01 04:32:56,375,-258.45999145507807
71,2016-12-01 04:33:01,380,-258.45999145507807
72,2016-12-01 04:33:06,385,-258.45999145507807
73,2016-12-01 04:33:12,391,-258.45999145507807
74,2016-12-01 04:33:18,397,-258.45999145507807
75,2016-12-01 04:33:24,403,-258.45999145507807
76,2016-12-01 04:33:29,408,-258.45999145507807
77,2016-12-01 04:33:35,414,-258.45999145507807
78,2016-12-01 04:33:41,420,-258.45999145507807
79,2016-12-01 04:33:47,426,-258.45999145507807
80,2016-12-01 04:33:52,431,-258.45999145507807
81,2016-12-01 04:33:57,436,-258.45999145507807
82,2016-12-01 04:34:02,441,-258.45999145507807
83,2016-12-01 04:34:08,447,-258.45999145507807
84,2016-12-01 04:34:13,452,-258.45999145507807
85,2016-12-01 04:34:19,458,-258.45999145507807
86,2016-12-01 04:34:24,463,-258.45999145507807
87,2016-12-01 04:34:30,469,-258.45999145507807
88,2016-12-01 04:34:36,475,-258.45999145507807
89,2016-12-01 04:34:41,480,-258.45999145507807
90,2016-12-01 04:34:46,485,-258.45999145507807
91,2016-12-01 04:34:51,490,-258.45999145507807
92,2016-12-01 04:34:57,496,-258.45999145507807
93,2016-12-01 04:35:03,502,-258.45999145507807
94,2016-12-01 04:35:08,507,-258.45999145507807
95,2016-12-01 04:35:13,512,-258.45999145507807
96,2016-12-01 04:35:18,517,-258.45999145507807
97,2016-12-01 04:35:23,522,-258.45999145507807
98,2016-12-01 04:35:28,527,-265.3599853515625
99,2016-12-01 04:35:34,533,-258.45999145507807
100,2016-12-01 04:35:39,538,-258.45999145507807
101,2016-12-01 04:35:44,543,-258.45999145507807
102,2016-12-01 04:35:50,549,-258.45999145507807
103,2016-12-01 04:35:55,554,-258.45999145507807
104,2016-12-01 04:36:00,559,-258.45999145507807
105,2016-12-01 04:36:05,564,-258.45999145507807
106,2016-12-01 04:36:11,570,-258.45999145507807
107,2016-12-01 04:36:17,576,-258.45999145507807
108,2016-12-01 04:36:23,582,-258.45999145507807
109,2016-12-01 04:36:26,585,-258.45999145507807
