Time,Laser Off,Laser Off Err,PCOn,PCOn Err,PCOff,PCOff Err,Laser On,Laser On Err
0.2440000027418137,0.17421741892060924,0.00508744311353164,0.1855211823032519,0.0071912364056906965,0.17865616210597288,0.007241763924693173,0.18209150998962947,0.005102833379546031
0.2600000202655792,0.17391547869459723,0.004950668012004297,0.17336163846337466,0.007150479630424171,0.17250082973993033,0.007183045770302287,0.17292686475833943,0.005068179439834619
0.2760000228881836,0.17787872035428748,0.005149018983496615,0.18348586259730737,0.0070706853200017605,0.17713838790771558,0.007084196454974956,0.18032752031712934,0.005004491764901091
0.292000025510788,0.1706953518669328,0.0051934313503001085,0.18056410930818814,0.007323707143383734,0.18461475699694554,0.007113467989714304,0.18260087776565193,0.005104128944312497
0.30800002813339233,0.16714373075692823,0.004947847805416238,0.1726958067034804,0.007357859399385811,0.18282389765426382,0.007411794202220275,0.17777778402960998,0.005221957342010458
0.3240000307559967,0.16898695082959558,0.005023904556206961,0.1767467026537258,0.007269411400554942,0.1803575893766526,0.00746071572137055,0.17854737065042156,0.005207940855230743
0.3400000035762787,0.17525997354181544,0.005124937536252446,0.1663112872793511,0.007492083385073653,0.1838549173512261,0.007445649306346022,0.1750804595152933,0.00528119929872818
0.35600000619888306,0.17641777848079956,0.005023236677492282,0.17305866075659315,0.007329447596024892,0.17205808577449816,0.007483725669431401,0.172559360048487,0.005237334407063943
0.3720000088214874,0.18575894842562996,0.00514121496573245,0.17511907440802776,0.007399229386464128,0.17273319404039056,0.0072942088196332935,0.17392342630588623,0.00519487666005557
0.3880000114440918,0.16958810730655963,0.005304728187022948,0.15517032214864454,0.007209440328805473,0.1663616571437567,0.0070548569978922835,0.1607454710485556,0.005043964327765728
0.40400001406669617,0.17575917379706624,0.005194526703106798,0.15350239504901897,0.007475816525816308,0.14276945378904504,0.007105041039024916,0.14813360293375563,0.005156396624696046
0.4200000166893005,0.16365443800917864,0.0052647446264440295,0.15173623014046278,0.007232724949667908,0.15218137518919106,0.007286244133337869,0.15195902787897697,0.0051333050062325105
0.4360000193119049,0.17526456058574813,0.0053831516262185025,0.15524297801163137,0.007245490195188942,0.15489063162907726,0.0070110617362458775,0.15506608016928825,0.005040490589379222
0.4520000219345093,0.18513014287189003,0.005308893315756437,0.14994426974637395,0.0075694788207552295,0.14755541753977133,0.0076560076936300556,0.14875844607859548,0.0053828087237829505
0.4680000245571137,0.18072968353926436,0.00525324275548292,0.15011933888562157,0.007554015930707046,0.14360574003351237,0.007324934590626357,0.1468809892193788,0.005262013946040808
0.4839999973773956,0.16753620537382766,0.005300495814623262,0.15616247375078005,0.007228722717809674,0.14703214747053311,0.007138264184607976,0.1515897201969936,0.005079413636691066
0.5,0.17241372222585002,0.005267445015566129,0.15026703671961048,0.007667230692466505,0.13845526339728778,0.007301695799461983,0.1443554062703272,0.005293349062932305
0.5159999728202821,0.17651676404499778,0.005168575566151618,0.14500019912510542,0.007327371247609536,0.14628432446615344,0.007226763104696535,0.1456326284441624,0.005147445392935403
0.5320000052452087,0.1761702331545377,0.005250701523802527,0.15107718075212923,0.007493209707461959,0.15908536154443204,0.0073892850791176645,0.1551123909776097,0.0052614550097596306
0.5479999780654907,0.17356092462789677,0.005325920237417803,0.1427482208884053,0.00740178856439516,0.1494528597981528,0.007531882699054761,0.14607363619372507,0.005279431808137545
0.5640000104904175,0.16474744948891787,0.005417437205331932,0.140410724780116,0.007493573224723733,0.1474404491543772,0.007459047334859244,0.14393447813907648,0.0052864950241292025
0.5799999833106995,0.17116885480470959,0.005484488869025955,0.14191444756708232,0.007806016796389858,0.16142710408999988,0.007375188003642785,0.1516559359044008,0.005370221569501821
0.5960000157356262,0.16867179294171597,0.005430582027934616,0.13652716955170519,0.007565476006671384,0.16411601169323567,0.007696548439704765,0.15030372985932852,0.00539539265356472
0.6119999885559082,0.18073177524160253,0.005674821947070569,0.1429923979309808,0.00793043308361685,0.13968614522966552,0.007526024384329086,0.14134720144858903,0.005467908850644436
0.6279999613761902,0.17518788488696438,0.005656818860125795,0.1464978225361742,0.0073379548672871464,0.1365184787173085,0.007797552635239982,0.1415269905902335,0.005352638738989336
