Time,Laser Off,Laser Off Err
0.2440000027418137,0.18364147848951992,0.0029938795822546517
0.2600000202655792,0.18379859823423617,0.003023152479426812
0.2760000228881836,0.1805966248110947,0.0030995771786607395
0.292000025510788,0.1810806104507666,0.002982175330836142
0.30800002813339233,0.1839519424650201,0.0030527843378367297
0.3240000307559967,0.18261066334774137,0.0030590302848439235
0.3400000035762787,0.17666475215292915,0.003033215820248408
0.35600000619888306,0.17319750518592494,0.0030589571972658497
0.3720000088214874,0.17635262031739782,0.0030662619766054517
0.3880000114440918,0.17652177243246608,0.0031166600851666266
0.40400001406669617,0.17674805771871885,0.0031336079829697274
0.4200000166893005,0.1872399992002559,0.0031880698393406373
0.4360000193119049,0.18484681726402816,0.0031501018141249777
0.4520000219345093,0.17385571623136592,0.0030877328947818373
0.4680000245571137,0.1765960406676502,0.00321125446179584
0.4839999973773956,0.18377813613844798,0.003154888711436633
0.5,0.17900490604232192,0.0031718227346257876
0.5159999728202821,0.18394925555485805,0.003174592139701998
0.5320000052452087,0.17761675516140898,0.003200031207856357
0.5479999780654907,0.17521285983589707,0.0032190900223571023
0.5640000104904175,0.18836001794148602,0.0033248881609127916
0.5799999833106995,0.1799619197478844,0.0032495610464168064
0.5960000157356262,0.17669344566481562,0.003166295201617581
0.6119999885559082,0.18349289680224293,0.0032730634683321067
0.6279999613761902,0.17937119685060351,0.0033218672911812077
0.6439999938011169,0.17762071235319526,0.003300925689224502
0.6599999666213989,0.18087821648549154,0.003312747110560762
0.6759999990463257,0.17851087419273406,0.0032936002833056257
0.6919999718666077,0.1807010425962213,0.0033186818710267923
0.7080000042915344,0.1820143245520647,0.003324709759898779
0.7239999771118164,0.18308056418688262,0.003309475356719475
0.7400000095367432,0.18114151385399296,0.003371839202706402
0.7559999823570251,0.17971939527158803,0.003369567713436021
0.7720000147819519,0.18021265633371616,0.0034117964454347836
0.7879999876022339,0.17902464245244576,0.0033819457207176994
0.8039999604225159,0.17759925134082333,0.0033578949323900954
0.8199999928474426,0.18085739095328787,0.0034262956432460517
0.8359999656677246,0.18379460010570117,0.0034192064592775805
0.8519999980926514,0.17962435081382513,0.003476484831466707
0.8679999709129333,0.18087400003447063,0.0035196734653732253
0.8840000033378601,0.17704715161916101,0.003499406090944607
0.8999999761581421,0.18247273756043111,0.0035146563887035096
0.9160000085830688,0.17683674671505023,0.0035021024414730972
0.9319999814033508,0.17971657534341764,0.0034781638893735516
0.9480000138282776,0.1743957074639853,0.0035106064133268566
0.9639999866485596,0.17578425919878227,0.003497435941589414
0.9800000190734864,0.17484632959620747,0.0035907277599817344
0.9959999322891236,0.1735021151339762,0.003587079851591795
1.0119999647140503,0.18265396000933184,0.0036642644243865905
1.027999997138977,0.18014537029809088,0.0035492093955265124
1.0440000295639038,0.18035087060903085,0.003607960173342403
1.0599999427795408,0.18507388666519392,0.003709117067878327
1.0759999752044678,0.17790708816038991,0.0036101884809181866
1.0920000076293943,0.18159060675865413,0.003650956096479447
1.1080000400543213,0.17516697058522834,0.003691651654297632
1.1239999532699585,0.18346615917835934,0.0037016075716094546
1.1399999856948853,0.18095529574934852,0.0037147871282155794
1.156000018119812,0.17710061643701447,0.003709536041579643
1.1719999313354492,0.1741534042621886,0.0036891820288984163
1.187999963760376,0.18061996120867435,0.0037641833530774665
1.2039999961853027,0.18047481965601872,0.0037985102608034515
1.2200000286102295,0.18340765714554616,0.003756329698049176
1.2359999418258667,0.17639935887376262,0.0037180764693617945
1.2519999742507937,0.1799723274633842,0.003784618179312998
1.2680000066757202,0.17628396126663914,0.003804628881577716
1.284000039100647,0.18110687295574063,0.003826266991483186
1.2999999523162842,0.17828979133025435,0.0038996586498974166
1.315999984741211,0.17501668990538183,0.0038161334752297785
1.3320000171661377,0.1758758916947026,0.0037560364653614455
1.347999930381775,0.1840892709959176,0.0038794664589457497
1.3639999628067017,0.17540251615325866,0.0038635055690015557
1.3799999952316284,0.17491216558714018,0.003849782026149734
1.3960000276565552,0.1794263002174219,0.0039642068606759616
1.4119999408721924,0.17398739625933884,0.003870454794070346
1.4279999732971191,0.18487843251494862,0.00403268628154666
1.444000005722046,0.17716701058670448,0.003930742922017109
1.4600000381469729,0.1785230280514922,0.004102532668494181
1.47599995136261,0.17988907801164555,0.004031385753937044
1.4919999837875366,0.1762328834158122,0.0039586977922117465
1.5080000162124634,0.18069591738730525,0.0039908606356094485
1.5239999294281006,0.18279818402503878,0.003993079217651718
1.5399999618530271,0.17549587082803408,0.004002348409364261
1.555999994277954,0.18003514452682245,0.00416851595512019
1.5720000267028809,0.17681096208356123,0.00406961075677365
1.587999939918518,0.1756941293312561,0.004058012554714866
1.6039999723434448,0.17518626988211639,0.0041566383900737075
1.6200000047683716,0.18677853889700952,0.004212879218707009
1.6360000371932983,0.17677527242015498,0.004036084623832344
1.6519999504089355,0.18180909031313214,0.004196702126793823
1.6679999828338623,0.17313085915711712,0.004170585335439145
1.684000015258789,0.17942359648660877,0.004235033604961575
1.6999999284744265,0.17816351771137112,0.004185203420425354
1.715999960899353,0.17705151463213195,0.004295789452977897
1.7319999933242798,0.17489159928623776,0.004180617244263833
1.7480000257492063,0.1794440117736757,0.004143758250024944
1.7639999389648438,0.1779651767000424,0.004165197305510437
1.7799999713897705,0.1731809544297482,0.004333980942143807
1.7960000038146973,0.17428055629246753,0.0043389982448474055
1.812000036239624,0.1729912696029862,0.004299839233044866
1.8279999494552608,0.17483880363799217,0.0043586980466686935
1.8439999818801882,0.17759742988936975,0.004359825516295512
1.8600000143051147,0.17290353642024406,0.004331533948876143
1.875999927520752,0.1807219603875764,0.00445962412826956
1.8919999599456787,0.175179360110632,0.004369828242791368
1.9079999923706052,0.17725543523991225,0.004396772744285646
1.924000024795532,0.17330849636919576,0.004449576916233208
1.9399999380111692,0.1796063966944663,0.004527990184763132
1.955999970436096,0.18017056780177246,0.004476626021995004
1.9719998836517332,0.17134773810238577,0.004465280062864783
1.98799991607666,0.18023544395543742,0.004462622571363301
2.003999948501587,0.1670650371897245,0.004369528448579098
2.0199999809265137,0.1753284946898397,0.004618485177425882
2.0360000133514404,0.17219749760646044,0.004648700873232552
2.0520000457763667,0.1738416851897929,0.004475363414987506
2.068000078201294,0.18363510862014798,0.004737541360729881
2.0839998722076416,0.17670133457125003,0.004598788384452868
2.0999999046325684,0.16613010659666516,0.0046139269646895496
2.115999937057495,0.17052005576890783,0.004530250339273607
2.131999969482422,0.17659305447284207,0.004713554289748727
2.1480000019073486,0.1700627579626321,0.0046077376465552475
2.1640000343322754,0.17025272630520757,0.004622821661870513
2.1800000667572017,0.17798890637973513,0.004778947905761697
2.1960000991821294,0.1796141477928087,0.00480226412599326
2.211999893188477,0.17414552829166577,0.004548429659428892
2.2279999256134038,0.1752300513694314,0.004830443580588508
2.24399995803833,0.18149059365455053,0.004717544334784827
2.259999990463257,0.17456930262771544,0.004708547578846538
2.276000022888184,0.17592743475088227,0.004927837209849213
2.2920000553131104,0.17350036714803016,0.004931950086940686
2.308000087738037,0.17616223060920932,0.004898097171222367
2.3239998817443848,0.17348794287648986,0.004943889890822996
2.3399999141693115,0.17284103218864488,0.004907884984196135
2.3559999465942383,0.17726038482629025,0.004928258860602207
2.371999979019165,0.17922010340590902,0.004931704068699801
2.388000011444092,0.18015080462325211,0.005043202280153761
2.4040000438690186,0.16340272673414774,0.004913141474720266
2.4200000762939453,0.16625544915555493,0.004917028802228606
2.435999870300293,0.17195523957965173,0.004947865533515115
2.45199990272522,0.1764406872408152,0.0050545517932985675
2.4679999351501465,0.1671140855120674,0.005125051259266266
2.483999967575073,0.16926080778311112,0.004925728715225037
2.5,0.16961828742888935,0.005065178315042174
2.5160000324249268,0.17849780128677864,0.00518298619856215
2.532000064849853,0.1739801824114717,0.0051174551867549205
2.5480000972747803,0.1751450919175958,0.005115047416261504
2.563999891281128,0.18015961536814348,0.005211716981328002
2.5799999237060547,0.16690533843052388,0.005026257047440925
2.595999956130981,0.1778057402704409,0.005246429960855156
2.611999988555908,0.17117215450809806,0.005252264180037744
2.628000020980835,0.16880685987582592,0.005071173089399486
2.6440000534057617,0.17470512032466842,0.005321457627541369
2.6600000858306885,0.17588170655925692,0.0053650078148586005
2.675999879837036,0.1684865890251843,0.005193299781646908
2.691999912261963,0.17558190767018378,0.0053500615385239855
2.7079999446868896,0.1681947564828953,0.005247027219277455
2.7239999771118164,0.1802857286573653,0.005333820259402277
2.740000009536743,0.1739319089510551,0.005405903413260852
2.75600004196167,0.1642025729436814,0.005265638019311348
2.7720000743865967,0.1777640437116027,0.005325156180414105
2.7879998683929443,0.16897280338107606,0.005439670596375899
2.803999900817871,0.17217006616928882,0.0055263034358943655
2.8199999332427983,0.17272536999033059,0.005325844348663027
2.8359999656677246,0.1686704876069075,0.005572435199118878
2.851999998092652,0.17864643735171096,0.0056049275570612565
2.868000030517578,0.172819997697215,0.005267818809928948
2.884000062942505,0.17330504051470566,0.005409470731656697
2.900000095367432,0.1797977357291605,0.005466505336405236
2.9159998893737797,0.1696908614309803,0.005634012026150075
2.931999921798706,0.17507568646014393,0.005712732291668425
2.9479999542236333,0.1671218437827465,0.0056059866313938325
2.96399998664856,0.1729672217307373,0.005811995624017998
2.9800000190734863,0.1609911495858252,0.0054611013678413384
2.996000051498413,0.17695453715457332,0.0054622278434393635
3.01200008392334,0.17537805589165378,0.005764893569707328
3.0279998779296875,0.16103865792155123,0.005829857369876609
3.0439999103546143,0.17372286982280505,0.0056622886201297675
3.059999942779541,0.16881817451622833,0.0057412226415272044
3.075999975204468,0.17091200981237364,0.00583208935258001
3.0920000076293945,0.1752247353606205,0.005922893832374284
3.1080000400543213,0.17896219246082423,0.005769780213891956
3.124000072479248,0.16423165903243012,0.005981860893910246
3.140000104904175,0.16828713043106422,0.005835867186858726
3.1559998989105225,0.1709949985913067,0.005821939095088807
3.1719999313354488,0.17445607927309445,0.006031906403689952
3.1879999637603764,0.16698774969101268,0.005862107893227109
3.2039999961853027,0.17078018231921593,0.005972898834509359
3.220000028610229,0.17618748285622746,0.005986964170892429
3.236000061035156,0.178152908059132,0.005891126063455171
3.252000093460083,0.1773783461429081,0.006014417740211872
3.2679998874664307,0.1748207007171846,0.006002783121898557
3.2839999198913574,0.16284205694188017,0.006171959872210892
3.2999999523162837,0.17989023625278813,0.0060257786138729645
3.3159999847412114,0.17199371961691792,0.006074445897517403
3.3320000171661377,0.1690568401227005,0.006037807090812747
3.3480000495910645,0.16957228164637536,0.0061716000683252024
3.364000082015991,0.1730031055228105,0.0061021865423852295
3.379999876022339,0.1739487783957244,0.005928436523362319
3.3959999084472656,0.17824962446382597,0.006339890561931064
3.4119999408721924,0.1771772869998018,0.0063968184000731485
3.4279999732971187,0.16554341121967633,0.006277256448993535
3.4440000057220463,0.16580138410986908,0.0062391886431123
