Time,Laser Off,Laser Off Err
0.2440000027418137,0.09052683324042887,0.002773151811368338
0.2600000202655792,0.09242932144257769,0.002837241822726244
0.2760000228881836,0.09099595854472581,0.0028632439284566012
0.292000025510788,0.08817745808829329,0.002905242095314263
0.30800002813339233,0.09424894290664215,0.0029001234451448794
0.3240000307559967,0.0945610175180765,0.002837609589248159
0.3400000035762787,0.08782423576129847,0.002888774404032184
0.35600000619888306,0.09394381525436508,0.0029158124991655074
0.3720000088214874,0.09323721927273423,0.0029465397269921936
0.3880000114440918,0.0902547997636749,0.002951387066471143
0.40400001406669617,0.09171442654781384,0.002946975975075588
0.4200000166893005,0.08685830920370546,0.002992509050320906
0.4360000193119049,0.08817362914953093,0.00302000696583391
0.4520000219345093,0.08662293080909975,0.00304271563529391
0.4680000245571137,0.08745591717380428,0.0030019838760870538
0.4839999973773956,0.08681268219160841,0.003049183897229945
0.5,0.0838079257420072,0.0030056230178824614
0.5159999728202821,0.08598692186479495,0.0030231519341956887
0.5320000052452087,0.09062442370966661,0.0030284108421261397
0.5479999780654907,0.08575698808792082,0.003035966426724216
0.5640000104904175,0.08806015032994881,0.0031242695813292363
0.5799999833106995,0.07721996108329775,0.0030808001505849883
0.5960000157356262,0.0865193336170288,0.003093721931865099
0.6119999885559082,0.08765941342495671,0.0031014192925739033
0.6279999613761902,0.08751384885060814,0.003120806543368425
0.6439999938011169,0.0854752058706802,0.0031679895925218597
0.6599999666213989,0.08734734458711153,0.003096803053122045
0.6759999990463257,0.07693452959912937,0.0031083233185722828
0.6919999718666077,0.08244069465113885,0.00313159963716782
0.7080000042915344,0.08491446729928358,0.003167873486345054
0.7239999771118164,0.08146955212488269,0.0031830246173853625
0.7400000095367432,0.0847086047823485,0.0031969332938109867
0.7559999823570251,0.0897161548540433,0.003180993748617883
0.7720000147819519,0.08663132391515153,0.0032457649599294306
0.7879999876022339,0.08168889508299154,0.003248619483090476
0.8039999604225159,0.0827466128246163,0.0032420245169921366
0.8199999928474426,0.08535006130802726,0.0032901382838750335
0.8359999656677246,0.0815440576762089,0.003232293830077532
0.8519999980926514,0.07875520432109992,0.003176744335866257
0.8679999709129333,0.09357284278041375,0.0032844791082516744
0.8840000033378601,0.08144904633775218,0.0032670670516892998
0.8999999761581421,0.07837257123127346,0.003322742422051215
0.9160000085830688,0.07919865587055872,0.0032915202868954744
0.9319999814033508,0.07960797245516384,0.0032801067318633716
0.9480000138282776,0.07670287453173476,0.0033196570063340957
0.9639999866485596,0.07911403579599224,0.003366956456145122
0.9800000190734864,0.07698584085201,0.003300503961617228
0.9959999322891236,0.08095851410217877,0.003391987658827201
1.0119999647140503,0.07610225425759173,0.003424374269246836
1.027999997138977,0.0748601837100662,0.0033399432313265974
1.0440000295639038,0.07653824063394458,0.00337457131187808
1.0599999427795408,0.07580820656774637,0.003402225219554342
1.0759999752044678,0.07398613655449475,0.003385282166390927
1.0920000076293943,0.07966391709589409,0.0034722123856048928
1.1080000400543213,0.08279820132011631,0.0034609825688436523
1.1239999532699585,0.07683108813061308,0.0035068693668714544
1.1399999856948853,0.07774199725246994,0.003448506608557617
1.156000018119812,0.08502094953778311,0.0035210486959542336
1.1719999313354492,0.07354282138248662,0.003465670328291181
1.187999963760376,0.07636268004236384,0.0035384335965883886
1.2039999961853027,0.07580505572388711,0.003567680376032117
1.2200000286102295,0.07321744643993437,0.003627834563707738
1.2359999418258667,0.06776130341806418,0.0035143019518223614
1.2519999742507937,0.07208178166341075,0.003589302196768726
1.2680000066757202,0.07354795233053922,0.003576028596442599
1.284000039100647,0.07099497792912482,0.003594486553272424
1.2999999523162842,0.06910651902089839,0.003586775296654339
1.315999984741211,0.0805453174964654,0.003650370754041073
1.3320000171661377,0.0705244806004349,0.0037052130467065242
1.347999930381775,0.07193700271279233,0.0037023590458494324
1.3639999628067017,0.07669496450807023,0.0036688324051354377
1.3799999952316284,0.07355896314056004,0.0037459306695754643
1.3960000276565552,0.06337888418406278,0.0036679729754113557
1.4119999408721924,0.06784496704674223,0.003850799063460011
1.4279999732971191,0.07063492643363624,0.0038028159835375264
1.444000005722046,0.07333278385191543,0.003781439380122282
1.4600000381469729,0.0796200663566528,0.0036687123605837883
1.47599995136261,0.06946552806543542,0.003829343660867549
1.4919999837875366,0.06995073622475695,0.0038774220162762214
1.5080000162124634,0.06477891973511021,0.003699243637627926
1.5239999294281006,0.0685202125179162,0.003747500515101222
1.5399999618530271,0.0743241350142963,0.003861429629771482
1.555999994277954,0.0635543710910343,0.003817120437963701
1.5720000267028809,0.06845996901012123,0.003944336622909616
1.587999939918518,0.07127121004062964,0.0037650213101076816
1.6039999723434448,0.06401132275411825,0.003882601226435915
1.6200000047683716,0.07279716183344381,0.0038442221851683125
1.6360000371932983,0.06379911854570075,0.003889997156577744
1.6519999504089355,0.06998449734013305,0.003911930660888758
1.6679999828338623,0.06985573669318898,0.00394806310366933
1.684000015258789,0.06782721552743685,0.0038587996179207875
1.6999999284744265,0.0597771077265736,0.003922126009737465
1.715999960899353,0.07140186601517201,0.003979497738216867
1.7319999933242798,0.07589987138404643,0.003956319777210151
1.7480000257492063,0.06743815357009121,0.004066966130786979
1.7639999389648438,0.061414576822116276,0.004001726202702191
1.7799999713897705,0.06477497357057015,0.0040932504997070445
1.7960000038146973,0.06954327739940874,0.00410555921882326
1.812000036239624,0.06061990040888557,0.0039211556404671315
1.8279999494552608,0.059797508433384106,0.004082878636785831
1.8439999818801882,0.06424355519263177,0.004034423036973952
1.8600000143051147,0.06048838581908133,0.004076688901991364
1.875999927520752,0.06859868750979987,0.004133867425122243
1.8919999599456787,0.06391210115562354,0.004096258932102897
1.9079999923706052,0.06310343356076734,0.00414836978254088
1.924000024795532,0.06308697259533752,0.004119574855533578
1.9399999380111692,0.06291851522028277,0.004221197173699175
1.955999970436096,0.07052254625414295,0.004165924301305672
1.9719998836517332,0.058470948444706364,0.0041657170803985665
1.98799991607666,0.0604680236182762,0.004212869660254848
2.003999948501587,0.058755945890152775,0.004203779629270519
2.0199999809265137,0.07029832365682896,0.004378497455670566
2.0360000133514404,0.05844006177811351,0.004335638415387391
2.0520000457763667,0.05859143292226774,0.004314540343708926
2.068000078201294,0.06276812246220866,0.004287030109809523
2.0839998722076416,0.061543236047026544,0.004373532237438124
2.0999999046325684,0.061781371443015404,0.004287739014456063
2.115999937057495,0.06615802319974382,0.004316870105369241
2.131999969482422,0.06509765129736265,0.004346270983606464
2.1480000019073486,0.056200922565933925,0.004316004191202574
2.1640000343322754,0.06294457704409415,0.004387222598032503
2.1800000667572017,0.057999007620809284,0.004456293355572938
2.1960000991821294,0.06645971446985864,0.004458678499857368
2.211999893188477,0.058092464841057574,0.004516027897829933
2.2279999256134038,0.058806961023405956,0.004368697710001087
2.24399995803833,0.06095635686259624,0.0044871557488154615
2.259999990463257,0.0589356343286037,0.00456686746920815
2.276000022888184,0.057694033238460944,0.00454242824693569
2.2920000553131104,0.06314312524642259,0.00447575607127755
2.308000087738037,0.06009394250229971,0.004425742348641856
2.3239998817443848,0.05713547456039813,0.0046140026561997255
2.3399999141693115,0.05932155114802326,0.0046464817778094315
2.3559999465942383,0.05964805329172464,0.004692994782877392
2.371999979019165,0.043611015891733954,0.004557040188526858
2.388000011444092,0.05970938224725669,0.004562026478463665
2.4040000438690186,0.05781760167461518,0.0046851202778494605
2.4200000762939453,0.05696890851106406,0.004609736612703783
2.435999870300293,0.06564902439538463,0.004746019869522791
2.45199990272522,0.051157516343495725,0.004685983652381602
2.4679999351501465,0.06099250392227672,0.004658572878903259
2.483999967575073,0.05613916405772019,0.004757153113987391
2.5,0.05619629822359635,0.004680911976612148
2.5160000324249268,0.05629291926297176,0.004814126833338189
2.532000064849853,0.05678980293208158,0.004786390236277898
2.5480000972747803,0.06084146258746218,0.0047027342193897564
2.563999891281128,0.06152508529306094,0.004784932227829206
2.5799999237060547,0.054682007705343386,0.004833933577873836
2.595999956130981,0.06554872715015585,0.0048004167285399055
2.611999988555908,0.06082829836342302,0.004954884278327528
2.628000020980835,0.05936351110714989,0.004841678296028797
2.6440000534057617,0.05199771660487016,0.004988557342351424
2.6600000858306885,0.051288534820300984,0.004802395993019321
2.675999879837036,0.05879678891874835,0.004839678680302784
2.691999912261963,0.04643082379653841,0.004977053105228318
2.7079999446868896,0.05219693131539023,0.0050761502434314345
2.7239999771118164,0.04837905800579521,0.004966085899549349
2.740000009536743,0.05369429392111539,0.005031988937801571
2.75600004196167,0.05934135780575529,0.0049785615447092675
2.7720000743865967,0.06178359784571494,0.005117641387152806
2.7879998683929443,0.05105642030925057,0.005088616100905542
2.803999900817871,0.04618332600818174,0.004877607894456461
2.8199999332427983,0.05297789609162866,0.005110873920963877
2.8359999656677246,0.057694085166817816,0.0050870189743754835
2.851999998092652,0.04113526085610594,0.0051887099636041345
2.868000030517578,0.05582857734789059,0.005113716876240108
2.884000062942505,0.05539380890965973,0.005312177967148297
2.900000095367432,0.048311373117828654,0.005009456541382762
2.9159998893737797,0.049115907302996774,0.005325945332673998
2.931999921798706,0.05756445833781163,0.00517053055555113
2.9479999542236333,0.05174333386963034,0.005331755332048651
2.96399998664856,0.04280971761430567,0.005182700534506838
2.9800000190734863,0.05415464922462414,0.005426651730457681
2.996000051498413,0.06055009059764511,0.0053737036455651175
3.01200008392334,0.05396200919681759,0.0053356496910990335
3.0279998779296875,0.05463712597386774,0.00537007783556667
3.0439999103546143,0.044010674574307275,0.005385613103753786
3.059999942779541,0.050678595335281365,0.005376816631363941
3.075999975204468,0.052759260079535804,0.005404091029254252
3.0920000076293945,0.0545812009512774,0.005569935657015145
3.1080000400543213,0.05129573920942085,0.005409305792832105
3.124000072479248,0.053160084915784285,0.005315044013148035
3.140000104904175,0.04604406751955916,0.005531862354072395
3.1559998989105225,0.05530914907227224,0.005407201953552473
3.1719999313354488,0.04720668447485155,0.005459342231091717
3.1879999637603764,0.038898262308971636,0.005519821105347328
3.2039999961853027,0.04793294633909179,0.005394758339175302
3.220000028610229,0.047263103564772806,0.0054258613955204555
3.236000061035156,0.048473536562231315,0.005804736668205877
3.252000093460083,0.04689031966511542,0.005514002579674501
3.2679998874664307,0.046434129915688856,0.005575650218450208
3.2839999198913574,0.05554811888305272,0.005736507575216054
3.2999999523162837,0.058020245598580114,0.005918591895454882
3.3159999847412114,0.05337185108188136,0.005840813401024117
3.3320000171661377,0.050310644000817195,0.005732500324335429
3.3480000495910645,0.05319415925298406,0.0054818953211265955
3.364000082015991,0.0600528693468149,0.005871772213495415
3.379999876022339,0.044061238157038135,0.0056604070986609354
3.3959999084472656,0.04793735623267104,0.0057206901563410465
3.4119999408721924,0.05434783747412511,0.0059121075864095405
3.4279999732971187,0.05211674384659609,0.005879857631821158
3.4440000057220463,0.04726821210481821,0.005834635389762584
3.4600000381469727,0.03811672262118972,0.005703489317349884
3.4760000705718994,0.04497425025341043,0.005819515595938173
3.492000102996826,0.047352846965050516,0.005899430898188806
3.507999897003174,0.05913276549555478,0.006293771180834039
3.5239999294281006,0.05319754675862626,0.006007627219953126
3.539999961853028,0.04605924001371516,0.005974796216017539
3.5559999942779537,0.04798128321735526,0.0058828319445129555
3.5720000267028813,0.050276234358990715,0.00625576255280243
3.588000059127808,0.046751400942414624,0.005848790279734754
3.6040000915527344,0.03983305086653965,0.006057359544040618
3.619999885559082,0.04693866006780146,0.006297266963533972
3.635999917984009,0.045535950933763045,0.006188853087641556
3.651999950408936,0.05349820783651937,0.006012449895282847
3.6679999828338623,0.0440989173223725,0.006514628163322286
3.6840000152587886,0.0414988160341889,0.006220601916976296
3.7000000476837163,0.04172054678358923,0.006142054166419831
3.7160000801086426,0.05201410183913273,0.006248002154403861
3.7319998741149902,0.04692273075545535,0.006432076400585241
3.747999906539917,0.047498740332293676,0.0061611851527094315
3.763999938964844,0.03718201797788788,0.006373320179135532
3.7799999713897705,0.05152370106555785,0.006187825927988244
3.796000003814697,0.03899030408669254,0.006272578812895114
3.8120000362396236,0.05104202453104436,0.006520643380892366
3.8280000686645512,0.051683289620426794,0.006323271989242848
3.8440001010894775,0.05522832343430293,0.006784092601022308
3.859999895095825,0.03919631709976975,0.006335693209650632
3.875999927520752,0.07151703706981542,0.006660915170223909
3.891999959945679,0.051214882932966985,0.006168957463873612
3.9079999923706055,0.05135948171953632,0.006491645940134805
